,LotFrontage,LotArea,Street,Alley,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,YrSold,cos(MoSold),sin(MoSold),NewGarage,HasRemodel,HasGarage,HasPool,HasFence,HasFirePlace,HasMisc,HiQualFinSF,TotBathAG,TotBathBmt,TotBath,BsmtUnfFraction,RemodelDelta,AgeSold,MSSubClass = 120,MSSubClass = 150,MSSubClass = 160,MSSubClass = 180,MSSubClass = 190,MSSubClass = 20,MSSubClass = 30,MSSubClass = 40,MSSubClass = 45,MSSubClass = 50,MSSubClass = 60,MSSubClass = 70,MSSubClass = 75,MSSubClass = 80,MSSubClass = 85,MSSubClass = 90,MSZoning = C (all),MSZoning = FV,MSZoning = RH,MSZoning = RL,MSZoning = RM,LotShape = IR1,LotShape = IR2,LotShape = IR3,LotShape = Reg,LandContour = Bnk,LandContour = HLS,LandContour = Low,LandContour = Lvl,Utilities = AllPub,Utilities = NoSeWa,LotConfig = Corner,LotConfig = CulDSac,LotConfig = FR2,LotConfig = FR3,LotConfig = Inside,Neighborhood = Blmngtn,Neighborhood = Blueste,Neighborhood = BrDale,Neighborhood = BrkSide,Neighborhood = ClearCr,Neighborhood = CollgCr,Neighborhood = Crawfor,Neighborhood = Edwards,Neighborhood = Gilbert,Neighborhood = IDOTRR,Neighborhood = MeadowV,Neighborhood = Mitchel,Neighborhood = NAmes,Neighborhood = NPkVill,Neighborhood = NWAmes,Neighborhood = NoRidge,Neighborhood = NridgHt,Neighborhood = OldTown,Neighborhood = SWISU,Neighborhood = Sawyer,Neighborhood = SawyerW,Neighborhood = Somerst,Neighborhood = StoneBr,Neighborhood = Timber,Neighborhood = Veenker,Condition1 = Artery,Condition1 = Feedr,Condition1 = Norm,Condition1 = PosA,Condition1 = PosN,Condition1 = RRAe,Condition1 = RRAn,Condition1 = RRNe,Condition1 = RRNn,Condition2 = Artery,Condition2 = Feedr,Condition2 = Norm,Condition2 = PosA,Condition2 = PosN,Condition2 = RRAe,Condition2 = RRAn,Condition2 = RRNn,BldgType = 1Fam,BldgType = 2fmCon,BldgType = Duplex,BldgType = Twnhs,BldgType = TwnhsE,HouseStyle = 1.5Fin,HouseStyle = 1.5Unf,HouseStyle = 1Story,HouseStyle = 2.5Fin,HouseStyle = 2.5Unf,HouseStyle = 2Story,HouseStyle = SFoyer,HouseStyle = SLvl,RoofStyle = Flat,RoofStyle = Gable,RoofStyle = Gambrel,RoofStyle = Hip,RoofStyle = Mansard,RoofStyle = Shed,RoofMatl = ClyTile,RoofMatl = CompShg,RoofMatl = Membran,RoofMatl = Metal,RoofMatl = Roll,RoofMatl = Tar&Grv,RoofMatl = WdShake,RoofMatl = WdShngl,Exterior1st = AsbShng,Exterior1st = AsphShn,Exterior1st = BrkComm,Exterior1st = BrkFace,Exterior1st = CBlock,Exterior1st = CemntBd,Exterior1st = HdBoard,Exterior1st = ImStucc,Exterior1st = MetalSd,Exterior1st = Plywood,Exterior1st = Stone,Exterior1st = Stucco,Exterior1st = VinylSd,Exterior1st = Wd Sdng,Exterior1st = WdShing,Exterior2nd = AsbShng,Exterior2nd = AsphShn,Exterior2nd = Brk Cmn,Exterior2nd = BrkFace,Exterior2nd = CBlock,Exterior2nd = CmentBd,Exterior2nd = HdBoard,Exterior2nd = ImStucc,Exterior2nd = MetalSd,Exterior2nd = Other,Exterior2nd = Plywood,Exterior2nd = Stone,Exterior2nd = Stucco,Exterior2nd = VinylSd,Exterior2nd = Wd Sdng,Exterior2nd = Wd Shng,MasVnrType = BrkCmn,MasVnrType = BrkFace,MasVnrType = None,MasVnrType = Stone,Foundation = BrkTil,Foundation = CBlock,Foundation = PConc,Foundation = Slab,Foundation = Stone,Foundation = Wood,Heating = Floor,Heating = GasA,Heating = GasW,Heating = Grav,Heating = OthW,Heating = Wall,Electrical = FuseA,Electrical = FuseF,Electrical = FuseP,Electrical = Mix,Electrical = SBrkr,GarageType = 2Types,GarageType = Attchd,GarageType = Basment,GarageType = BuiltIn,GarageType = CarPort,GarageType = Detchd,GarageType = None,MiscFeature = Gar2,MiscFeature = None,MiscFeature = Othr,MiscFeature = Shed,MiscFeature = TenC,SaleType = COD,SaleType = CWD,SaleType = Con,SaleType = ConLD,SaleType = ConLI,SaleType = ConLw,SaleType = New,SaleType = Oth,SaleType = WD,SaleCondition = Abnorml,SaleCondition = AdjLand,SaleCondition = Alloca,SaleCondition = Family,SaleCondition = Normal,SaleCondition = Partial
10,70.0,11200,1,0,2,5,5,1965,1965,0.0,3,3,3,3,1,3,906.0,1,0.0,134.0,1040.0,5,1,1040,0,0,1040,1.0,0.0,1,0,3,1,3,5,7,0,0,1,1.0,384.0,3,3,2,0,0,0,0,0,0,0,0,0,2008,0.5000000000000001,0.8660254037844386,0,0,1,0,0,0,0,1040,1,1.0,2.0,0.12884615384615383,0,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11,85.0,11924,1,0,2,9,5,2005,2006,286.0,5,3,5,3,1,6,998.0,1,0.0,177.0,1175.0,5,1,1182,1142,0,2324,1.0,0.0,3,0,4,1,5,11,7,2,4,3,3.0,736.0,3,3,2,147,21,0,0,0,0,0,0,0,2006,-0.8660254037844388,-0.4999999999999997,0,1,1,0,0,1,0,2324,3,1.0,4.0,0.15063829787234043,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,0.0,12968,1,0,2,5,6,1962,1962,0.0,3,3,3,3,1,5,737.0,1,0.0,175.0,912.0,3,1,912,0,0,912,1.0,0.0,1,0,2,1,3,4,7,0,0,1,1.0,352.0,3,3,2,140,0,0,0,176,0,0,0,0,2008,-1.8369701987210297e-16,-1.0,0,0,1,0,0,0,0,912,1,1.0,2.0,0.19188596491228072,0,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13,91.0,10652,1,0,2,7,5,2006,2007,306.0,4,3,4,3,3,1,0.0,1,0.0,1494.0,1494.0,5,1,1494,0,0,1494,0.0,0.0,2,0,3,1,4,7,7,1,4,2,3.0,840.0,3,3,2,160,33,0,0,0,0,0,0,0,2007,-0.5000000000000004,-0.8660254037844385,0,1,1,0,0,1,0,1494,2,0.0,2.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,0.0,10920,1,0,2,6,5,1960,1960,212.0,3,3,3,3,1,4,733.0,1,0.0,520.0,1253.0,3,1,1253,0,0,1253,1.0,0.0,1,1,2,1,3,5,7,1,2,2,1.0,352.0,3,3,2,0,213,176,0,0,0,0,2,0,2008,-0.8660254037844387,0.49999999999999994,0,0,1,0,1,1,0,1253,2,1.0,3.0,0.41500399042298486,0,48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15,51.0,6120,1,0,2,7,8,1929,2001,0.0,3,3,3,3,1,1,0.0,1,0.0,832.0,832.0,5,1,854,0,0,854,0.0,0.0,1,0,2,1,3,5,7,0,0,1,2.0,576.0,3,3,2,48,112,0,0,0,0,0,4,0,2007,-0.8660254037844388,-0.4999999999999997,1,1,1,0,1,0,0,854,1,0.0,1.0,1.0,72,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
16,0.0,11241,1,0,2,6,7,1970,1970,180.0,3,3,3,3,1,5,578.0,1,0.0,426.0,1004.0,5,1,1004,0,0,1004,1.0,0.0,1,0,2,1,3,5,7,1,3,3,2.0,480.0,3,3,2,0,0,0,0,0,0,0,0,700,2010,6.123233995736766e-17,1.0,0,0,1,0,0,1,1,1004,1,1.0,2.0,0.4243027888446215,0,40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17,72.0,10791,1,0,2,4,5,1967,1967,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1,1296,0,0,1296,0.0,0.0,2,0,2,2,3,6,7,0,0,1,2.0,516.0,3,3,2,0,0,0,0,0,0,0,0,500,2006,0.5000000000000001,-0.8660254037844386,0,0,1,0,0,0,1,1296,2,0.0,2.0,0.0,0,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
18,66.0,13695,1,0,2,5,5,2004,2004,0.0,3,3,3,3,1,6,646.0,1,0.0,468.0,1114.0,5,1,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,7,0,0,1,2.0,576.0,3,3,2,0,102,0,0,0,0,0,0,0,2008,-1.0,1.2246467991473532e-16,0,0,1,0,0,0,0,1114,2,1.0,3.0,0.42010771992818674,0,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19,70.0,7560,1,0,2,5,6,1958,1965,0.0,3,3,3,3,1,2,504.0,1,0.0,525.0,1029.0,3,1,1339,0,0,1339,0.0,0.0,1,0,3,1,3,6,6,0,0,1,1.0,294.0,3,3,2,0,0,0,0,0,0,0,3,0,2009,-0.8660254037844387,0.49999999999999994,0,1,1,0,1,0,0,1339,1,0.0,1.0,0.5102040816326531,7,51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20,101.0,14215,1,0,2,8,5,2005,2006,380.0,4,3,5,3,3,1,0.0,1,0.0,1158.0,1158.0,5,1,1158,1218,0,2376,0.0,0.0,3,1,4,1,4,9,7,1,4,2,3.0,853.0,3,3,2,240,154,0,0,0,0,0,0,0,2006,0.8660254037844384,-0.5000000000000004,0,1,1,0,0,1,0,2376,4,0.0,4.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,57.0,7449,1,1,2,7,7,1930,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,637.0,637.0,5,1,1108,0,0,1108,0.0,0.0,1,0,3,1,4,6,7,1,4,1,1.0,280.0,3,3,0,0,0,205,0,0,0,0,4,0,2007,-1.0,1.2246467991473532e-16,0,1,1,0,1,1,0,1108,1,0.0,1.0,1.0,20,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
